PLAYER_ID;GAME_CODE;TEAM_ID;SPLIT_NUMBER;OFF_DEF_STATUS;ANAEROBIC_LEVEL_ID;MIN_SPEED;MAX_SPEED;TIME;TIME_PERCENT;ACCELERATIONS;DECELERATIONS
1176033;2180983;1527;0;3;1;0.0;3.55;8;33.67;0;0
1176033;2180983;1527;0;3;2;3.55;7.1;8;33.67;0;0
1176033;2180983;1527;0;3;3;7.1;10.65;7;26.53;0;0
1176033;2180983;1527;0;3;4;10.65;14.2;2;6.12;0;0
1176033;2180983;1527;0;2;2;3.55;7.1;320;23.46;19;83
1176033;2180983;1527;0;2;5;14.2;17.75;11;0.79;0;15
1176043;2180983;1527;0;1;1;0.0;2.84;119;35.57;68;0
1176043;2180983;1527;0;1;2;2.84;5.68;102;30.5;10;25
1176043;2180983;1527;0;1;3;5.68;8.52;60;17.82;7;28
1176043;2180983;1527;0;1;4;8.52;11.36;41;12.3;1;26
1176064;2180983;1527;0;0;1;0.0;2.824;898;45.51;447;0
1176064;2180983;1527;0;0;2;2.824;5.648;526;26.66;58;118
1176064;2180983;1527;0;0;3;5.648;8.472;260;13.15;29;161
1176064;2180983;1527;0;0;4;8.472;11.296;220;11.14;48;105
1176064;2180983;1527;0;0;5;11.296;14.12;70;3.55;0;90
1176064;2180983;1527;0;3;1;0.0;2.824;8;39.02;0;0
1176064;2180983;1527;0;3;2;2.824;5.648;6;29.27;0;0
1176064;2180983;1527;0;3;3;5.648;8.472;3;15.85;0;0
1176064;2180983;1527;0;3;4;8.472;11.296;3;12.2;0;0
1176064;2180983;1527;0;3;5;11.296;14.12;1;3.66;0;0
1076247;2180983;1446;0;0;1;0.0;3.406;1205;49.49;503;0
1138656;2180983;1446;0;3;1;0.0;3.508;7;45.9;0;0
1138656;2180983;1446;0;3;2;3.508;7.016;6;37.7;0;0
1138656;2180983;1446;0;3;3;7.016;10.524;2;13.11;0;0
1138656;2180983;1446;0;3;4;10.524;14.032;1;3.28;0;0
1138656;2180983;1446;0;3;5;14.032;17.54;0;0.0;0;0
1176037;2180983;1527;0;1;1;0.0;0.738;1;22.22;0;0
1176037;2180983;1527;0;1;2;0.738;1.476;1;33.33;0;0
1176037;2180983;1527;0;1;3;1.476;2.214;0;11.11;0;0
1176037;2180983;1527;0;1;4;2.214;2.952;1;22.22;0;0
1176037;2180983;1527;0;1;5;2.952;3.69;0;11.11;0;1
1138659;2180983;1446;0;0;3;6.676;10.014;121;12.32;10;70
1076694;2180983;1527;0;2;4;10.236;13.648;59;4.38;4;40
1076694;2180983;1527;0;3;1;0.0;3.412;8;32.29;0;0
1076694;2180983;1527;0;3;2;3.412;6.824;7;28.13;0;0
899897;2180983;1527;0;0;1;0.0;2.658;276;44.29;146;0
899897;2180983;1527;0;0;2;2.658;5.316;165;26.45;17;56
899897;2180983;1527;0;0;3;5.316;7.974;89;14.27;15;39
899897;2180983;1527;0;0;4;7.974;10.632;77;12.38;12;44
899897;2180983;1527;0;0;5;10.632;13.29;16;2.61;0;26
899897;2180983;1527;0;1;1;0.0;2.658;101;38.98;40;0
899897;2180983;1527;0;1;2;2.658;5.316;56;21.46;6;9
899897;2180983;1527;0;1;3;5.316;7.974;47;18.0;6;20
899897;2180983;1527;0;1;4;7.974;10.632;47;18.19;9;26
899897;2180983;1527;0;1;5;10.632;13.29;9;3.37;0;12
1176049;2180983;1527;0;1;1;0.0;2.84;24;33.81;14;0
1176062;2180983;1527;0;2;1;0.0;3.386;882;58.84;231;0
1176062;2180983;1527;0;2;2;3.386;6.772;441;29.41;34;127
1176062;2180983;1527;0;2;3;6.772;10.158;150;10.03;7;110
1176062;2180983;1527;0;2;4;10.158;13.544;24;1.57;1;26
1176062;2180983;1527;0;2;5;13.544;16.93;2;0.15;0;5
922370;2181102;1446;0;1;1;0.0;3.202;474;54.3;152;0
922370;2181102;1446;0;1;2;3.202;6.404;216;24.74;12;59
922370;2181102;1446;0;1;3;6.404;9.606;111;12.73;20;59
1076246;2181102;1446;0;3;1;0.0;3.8;5;35.71;0;0
1076246;2181102;1446;0;3;2;3.8;7.6;7;48.21;0;0
1076246;2181102;1446;0;3;3;7.6;11.4;2;16.07;0;0
1076246;2181102;1446;0;3;4;11.4;15.2;0;0.0;0;0
1076246;2181102;1446;0;3;5;15.2;19.0;0;0.0;0;0
922370;2181102;1446;0;3;1;0.0;3.202;6;36.51;0;0
922370;2181102;1446;0;3;2;3.202;6.404;7;46.03;0;0
922370;2181102;1446;0;3;3;6.404;9.606;2;12.7;0;0
882283;2180983;1527;0;0;1;0.0;3.448;1375;55.07;445;0
882283;2180983;1527;0;0;2;3.448;6.896;592;23.72;70;141
1076246;2180983;1446;0;1;1;0.0;3.8;499;46.62;190;0
1076246;2180983;1446;0;1;2;3.8;7.6;314;29.29;31;63
1076246;2180983;1446;0;1;3;7.6;11.4;180;16.82;23;95
1076246;2180983;1446;0;1;4;11.4;15.2;73;6.8;4;50
882283;2180983;1527;0;1;3;6.896;10.344;181;16.38;23;82
882283;2180983;1527;0;1;5;13.792;17.24;12;1.11;0;20
1076246;2180983;1446;0;2;1;0.0;3.8;545;62.83;119;0
1076246;2180983;1446;0;2;2;3.8;7.6;235;27.13;7;63
1076246;2180983;1446;0;2;3;7.6;11.4;72;8.3;2;62
882283;2180983;1527;0;2;5;13.792;17.24;5;0.37;0;12
1138658;2180983;1446;0;3;1;0.0;3.112;2;31.03;0;0
1176033;2180983;1527;0;2;1;0.0;3.55;799;58.54;221;0
1176064;2180983;1527;0;1;1;0.0;2.824;274;31.86;189;0
1176064;2180983;1527;0;1;2;2.824;5.648;262;30.47;31;40
1176064;2180983;1527;0;1;3;5.648;8.472;163;18.91;16;102
1176064;2180983;1527;0;1;4;8.472;11.296;129;14.93;29;61
1176064;2180983;1527;0;1;5;11.296;14.12;33;3.83;0;42
950134;2180983;1446;0;1;1;0.0;3.658;202;45.47;75;0
950134;2180983;1446;0;1;2;3.658;7.316;115;25.86;9;20
950134;2180983;1446;0;1;3;7.316;10.974;90;20.24;8;41
950134;2180983;1446;0;1;4;10.974;14.632;35;7.81;1;32
950134;2180983;1446;0;1;5;14.632;18.29;3;0.62;0;8
1176064;2180983;1527;0;2;2;2.824;5.648;258;23.6;7;78
1176064;2180983;1527;0;2;3;5.648;8.472;94;8.56;9;53
1176064;2180983;1527;0;2;4;8.472;11.296;89;8.13;21;40
1176064;2180983;1527;0;2;5;11.296;14.12;36;3.32;0;44
1076247;2180983;1446;0;0;2;3.406;6.812;633;26.0;72;125
1076247;2180983;1446;0;0;3;6.812;10.218;404;16.6;54;224
1076247;2180983;1446;0;0;4;10.218;13.624;165;6.77;13;126
1076247;2180983;1446;0;3;1;0.0;3.406;8;31.91;0;0
1076247;2180983;1446;0;3;2;3.406;6.812;10;43.62;0;0
1076247;2180983;1446;0;3;3;6.812;10.218;5;20.21;0;0
1076247;2180983;1446;0;3;4;10.218;13.624;1;4.26;0;0
1076247;2180983;1446;0;3;5;13.624;17.03;0;0.0;0;0
1138656;2180983;1446;0;1;3;7.016;10.524;152;16.88;9;88
1138656;2180983;1446;0;1;4;10.524;14.032;47;5.22;1;39
1138656;2180983;1446;0;1;5;14.032;17.54;10;1.06;0;9
1138656;2180983;1446;0;2;4;10.524;14.032;15;2.08;2;14
1138656;2180983;1446;0;2;5;14.032;17.54;4;0.57;0;4
1176037;2180983;1527;0;2;1;0.0;0.738;0;0.0;0;0
1176037;2180983;1527;0;3;1;0.0;0.738;0;0.0;0;0
1176037;2180983;1527;0;3;2;0.738;1.476;0;0.0;0;0
1176037;2180983;1527;0;3;3;1.476;2.214;0;0.0;0;0
1176037;2180983;1527;0;3;4;2.214;2.952;0;0.0;0;0
1176037;2180983;1527;0;3;5;2.952;3.69;0;0.0;0;0
1138659;2180983;1446;0;0;1;0.0;3.338;544;55.4;179;0
1138659;2180983;1446;0;0;2;3.338;6.676;235;23.91;26;54
1138659;2180983;1446;0;0;4;10.014;13.352;69;6.98;11;51
1138659;2180983;1446;0;0;5;13.352;16.69;14;1.4;0;18
1138659;2180983;1446;0;1;1;0.0;3.338;320;54.7;93;0
1138659;2180983;1446;0;1;2;3.338;6.676;128;21.79;11;23
1138659;2180983;1446;0;1;3;6.676;10.014;85;14.49;2;45
1138659;2180983;1446;0;1;4;10.014;13.352;45;7.69;4;37
1138659;2180983;1446;0;1;5;13.352;16.69;8;1.32;0;11
1138659;2180983;1446;0;2;2;3.338;6.676;105;26.95;5;30
1138659;2180983;1446;0;2;3;6.676;10.014;34;8.81;2;24
1138659;2180983;1446;0;2;4;10.014;13.352;23;5.92;5;13
1138659;2180983;1446;0;2;5;13.352;16.69;6;1.48;0;6
1076255;2180983;1446;0;0;1;0.0;3.07;239;46.36;118;0
1076255;2180983;1446;0;1;2;3.07;6.14;78;24.53;4;23
1076255;2180983;1446;0;1;3;6.14;9.21;52;16.19;8;28
1076255;2180983;1446;0;0;4;9.21;12.28;50;9.72;4;25
1076255;2180983;1446;0;0;5;12.28;15.35;13;2.43;0;19
1076255;2180983;1446;0;1;1;0.0;3.07;153;48.11;53;0
1076255;2180983;1446;0;1;4;9.21;12.28;32;9.98;3;18
1076255;2180983;1446;0;1;5;12.28;15.35;4;1.18;0;6
1176043;2180983;1527;0;0;1;0.0;2.84;371;49.37;161;0
1176043;2180983;1527;0;0;2;2.84;5.68;199;26.52;19;67
1176043;2180983;1527;0;0;3;5.68;8.52;90;11.93;13;45
1176043;2180983;1527;0;0;4;8.52;11.36;62;8.26;2;39
1176043;2180983;1527;0;0;5;11.36;14.2;30;3.93;0;39
1176043;2180983;1527;0;2;1;0.0;2.84;249;60.88;73;0
1176043;2180983;1527;0;2;2;2.84;5.68;94;22.92;4;36
1176043;2180983;1527;0;2;3;5.68;8.52;29;7.09;2;14
1176043;2180983;1527;0;2;4;8.52;11.36;21;5.07;0;14
1176043;2180983;1527;0;2;5;11.36;14.2;17;4.03;0;18
1176043;2180983;1527;0;3;1;0.0;2.84;2;36.0;0;0
950137;2180983;1446;0;0;1;0.0;3.222;241;53.86;107;0
950137;2180983;1446;0;0;2;3.222;6.444;118;26.29;12;39
950137;2180983;1446;0;0;3;6.444;9.666;48;10.74;8;25
950137;2180983;1446;0;0;4;9.666;12.888;38;8.5;2;27
1076247;2180983;1446;0;1;1;0.0;3.406;595;45.27;233;0
1076247;2180983;1446;0;1;2;3.406;6.812;343;26.08;32;52
1076247;2180983;1446;0;1;3;6.812;10.218;255;19.44;29;132
1076247;2180983;1446;0;1;4;10.218;13.624;104;7.92;10;78
1076247;2180983;1446;0;1;5;13.624;17.03;17;1.29;0;23
1076247;2180983;1446;0;2;1;0.0;3.406;603;54.9;183;0
1076247;2180983;1446;0;2;2;3.406;6.812;281;25.53;16;65
1138656;2180983;1446;0;1;1;0.0;3.508;411;45.68;161;0
1138656;2180983;1446;0;1;2;3.508;7.016;281;31.16;33;52
1076694;2180983;1527;0;3;3;6.824;10.236;8;34.38;0;0
1076694;2180983;1527;0;3;4;10.236;13.648;1;4.17;0;0
1176062;2180983;1527;0;0;1;0.0;3.386;1369;50.79;548;0
1176062;2180983;1527;0;0;2;3.386;6.772;866;32.13;103;186
1176062;2180983;1527;0;0;3;6.772;10.158;375;13.9;17;259
1176062;2180983;1527;0;0;4;10.158;13.544;70;2.59;5;70
1176062;2180983;1527;0;0;5;13.544;16.93;16;0.58;0;21
1176049;2180983;1527;0;3;2;2.84;5.68;0;20.0;0;0
1176049;2180983;1527;0;3;3;5.68;8.52;0;20.0;0;0
1176049;2180983;1527;0;3;4;8.52;11.36;0;20.0;0;0
1176049;2180983;1527;0;3;5;11.36;14.2;0;0.0;0;0
1176064;2180983;1527;0;2;1;0.0;2.824;616;56.39;185;0
950134;2180983;1446;0;3;1;0.0;3.658;6;53.66;0;0
950134;2180983;1446;0;3;2;3.658;7.316;3;24.39;0;0
950134;2180983;1446;0;3;3;7.316;10.974;2;17.07;0;0
950134;2180983;1446;0;3;4;10.974;14.632;1;4.88;0;0
950134;2180983;1446;0;3;5;14.632;18.29;0;0.0;0;0
1076247;2180983;1446;0;0;5;13.624;17.03;28;1.14;0;38
1138659;2180983;1446;0;3;2;3.338;6.676;3;30.3;0;0
899897;2180983;1527;0;2;1;0.0;2.658;172;48.25;78;0
899897;2180983;1527;0;2;2;2.658;5.316;107;29.94;6;46
899897;2180983;1527;0;2;3;5.316;7.974;41;11.57;6;21
899897;2180983;1527;0;2;4;7.974;10.632;29;8.13;3;18
899897;2180983;1527;0;2;5;10.632;13.29;8;2.1;0;12
1176049;2180983;1527;0;2;1;0.0;2.84;31;46.74;12;0
1176049;2180983;1527;0;2;2;2.84;5.68;17;25.29;5;1
1176049;2180983;1527;0;2;3;5.68;8.52;12;18.01;0;7
1176049;2180983;1527;0;2;4;8.52;11.36;5;8.05;0;3
1176049;2180983;1527;0;2;5;11.36;14.2;1;1.92;0;3
1176049;2180983;1527;0;3;1;0.0;2.84;1;40.0;0;0
1138658;2180983;1446;0;0;1;0.0;3.112;274;43.79;143;0
1138658;2180983;1446;0;0;2;3.112;6.224;179;28.58;28;35
1138658;2180983;1446;0;0;3;6.224;9.336;98;15.61;14;43
1138658;2180983;1446;0;0;4;9.336;12.448;62;9.94;8;32
1138658;2180983;1446;0;0;5;12.448;15.56;13;2.08;0;21
1076246;2180983;1446;0;1;5;15.2;19.0;5;0.47;0;10
1138658;2180983;1446;0;2;1;0.0;3.112;142;47.86;53;0
1138658;2180983;1446;0;2;2;3.112;6.224;85;28.68;15;17
1138658;2180983;1446;0;2;3;6.224;9.336;42;14.13;4;20
1187569;2180983;1446;0;2;1;0.0;3.338;474;52.36;164;0
1187569;2180983;1446;0;2;2;3.338;6.676;267;29.48;3;78
1187569;2180983;1446;0;2;3;6.676;10.014;114;12.6;17;66
1187569;2180983;1446;0;2;4;10.014;13.352;46;5.08;2;43
1187569;2180983;1446;0;2;5;13.352;16.69;4;0.47;0;9
1076246;2180983;1446;0;2;4;11.4;15.2;14;1.56;1;12
882283;2180983;1527;0;2;2;3.448;6.896;340;24.91;18;95
1187569;2180983;1446;0;3;2;3.338;6.676;8;40.51;0;0
882283;2180983;1527;0;3;1;0.0;3.448;8;31.31;0;0
882283;2180983;1527;0;3;2;3.448;6.896;12;46.46;0;0
882283;2180983;1527;0;3;3;6.896;10.344;4;16.16;0;0
882283;2180983;1527;0;3;4;10.344;13.792;2;6.06;0;0
1176033;2180983;1527;0;3;5;14.2;17.75;0;0.0;0;0
922370;2180983;1446;0;0;1;0.0;3.202;460;43.9;264;0
922370;2180983;1446;0;0;2;3.202;6.404;321;30.62;26;74
922370;2180983;1446;0;0;3;6.404;9.606;143;13.66;25;82
922370;2180983;1446;0;0;4;9.606;12.808;106;10.08;14;57
922370;2180983;1446;0;0;5;12.808;16.01;18;1.74;0;30
922370;2180983;1446;0;1;1;0.0;3.202;220;42.75;111;0
922370;2180983;1446;0;1;2;3.202;6.404;155;30.03;5;38
922370;2180983;1446;0;1;3;6.404;9.606;72;14.02;12;40
922370;2180983;1446;0;1;4;9.606;12.808;56;10.82;7;29
922370;2180983;1446;0;1;5;12.808;16.01;12;2.38;0;19
922370;2180983;1446;0;2;1;0.0;3.202;234;45.01;96;0
922370;2180983;1446;0;2;2;3.202;6.404;163;31.42;10;35
922370;2180983;1446;0;2;3;6.404;9.606;69;13.2;4;39
922370;2180983;1446;0;2;4;9.606;12.808;49;9.35;3;26
922370;2180983;1446;0;2;5;12.808;16.01;5;1.01;0;9
1076255;2180983;1446;0;2;1;0.0;3.07;83;43.3;36;0
1076255;2180983;1446;0;2;2;3.07;6.14;62;32.38;3;24
1076255;2180983;1446;0;2;3;6.14;9.21;20;10.27;1;14
1076255;2180983;1446;0;2;4;9.21;12.28;18;9.49;1;6
1076255;2180983;1446;0;2;5;12.28;15.35;9;4.55;0;13
1176043;2180983;1527;0;1;5;11.36;14.2;13;3.8;0;20
1076255;2180983;1446;0;3;1;0.0;3.07;2;52.94;0;0
1076255;2180983;1446;0;3;2;3.07;6.14;2;35.29;0;0
1076255;2180983;1446;0;3;3;6.14;9.21;1;11.76;0;0
1076255;2180983;1446;0;3;4;9.21;12.28;0;0.0;0;0
1076255;2180983;1446;0;3;5;12.28;15.35;0;0.0;0;0
1176043;2180983;1527;0;3;2;2.84;5.68;3;48.0;0;0
1176043;2180983;1527;0;3;3;5.68;8.52;1;12.0;0;0
1176043;2180983;1527;0;3;4;8.52;11.36;0;0.0;0;0
1176043;2180983;1527;0;3;5;11.36;14.2;0;4.0;0;0
1187568;2180983;1446;0;0;1;0.0;3.394;479;47.53;210;0
1187568;2180983;1446;0;0;2;3.394;6.788;328;32.51;40;74
1187568;2180983;1446;0;0;3;6.788;10.182;155;15.4;9;112
1187568;2180983;1446;0;0;4;10.182;13.576;41;4.07;2;39
1187568;2180983;1446;0;0;5;13.576;16.97;5;0.5;0;11
1187568;2180983;1446;0;2;4;10.182;13.576;11;2.54;0;8
1187568;2180983;1446;0;2;5;13.576;16.97;2;0.54;0;4
1187568;2180983;1446;0;3;1;0.0;3.394;2;24.24;0;0
1187568;2180983;1446;0;3;2;3.394;6.788;4;51.52;0;0
1187568;2180983;1446;0;3;3;6.788;10.182;2;24.24;0;0
1187568;2180983;1446;0;3;4;10.182;13.576;0;0.0;0;0
1187568;2180983;1446;0;3;5;13.576;16.97;0;0.0;0;0
950134;2180983;1446;0;2;1;0.0;3.658;243;58.26;66;0
950134;2180983;1446;0;2;2;3.658;7.316;128;30.81;3;38
950134;2180983;1446;0;2;3;7.316;10.974;40;9.61;1;43
950134;2180983;1446;0;2;4;10.974;14.632;5;1.26;0;5
950134;2180983;1446;0;2;5;14.632;18.29;0;0.06;0;1
1138656;2180983;1446;0;0;2;3.508;7.016;485;30.06;40;114
1138656;2180983;1446;0;0;3;7.016;10.524;204;12.64;11;132
1138656;2180983;1446;0;0;4;10.524;14.032;62;3.85;3;59
1138656;2180983;1446;0;0;5;14.032;17.54;14;0.84;0;16
1138656;2180983;1446;0;2;1;0.0;3.508;430;61.74;116;0
1138656;2180983;1446;0;2;2;3.508;7.016;198;28.46;3;60
1138656;2180983;1446;0;2;3;7.016;10.524;50;7.14;1;40
1176037;2180983;1527;0;0;1;0.0;0.738;1;18.18;0;0
1176037;2180983;1527;0;0;2;0.738;1.476;1;27.27;0;0
1176037;2180983;1527;0;0;3;1.476;2.214;0;9.09;0;0
1176037;2180983;1527;0;0;4;2.214;2.952;1;27.27;0;0
1176037;2180983;1527;0;0;5;2.952;3.69;1;18.18;0;1
1187568;2180983;1446;0;1;1;0.0;3.394;282;48.08;109;0
1187568;2180983;1446;0;1;2;3.394;6.788;172;29.28;9;36
1187568;2180983;1446;0;1;3;6.788;10.182;100;16.97;5;65
1187568;2180983;1446;0;1;4;10.182;13.576;31;5.2;2;30
1187568;2180983;1446;0;1;5;13.576;16.97;3;0.47;0;7
950137;2180983;1446;0;0;5;12.888;16.11;3;0.62;0;7
950137;2180983;1446;0;1;1;0.0;3.222;142;55.52;56;0
950137;2180983;1446;0;1;2;3.222;6.444;62;24.34;1;20
950137;2180983;1446;0;1;3;6.444;9.666;27;10.36;4;11
950137;2180983;1446;0;1;4;9.666;12.888;23;9.09;1;14
950137;2180983;1446;0;1;5;12.888;16.11;2;0.68;0;5
950137;2180983;1446;0;3;1;0.0;3.222;2;47.06;0;0
950137;2180983;1446;0;3;2;3.222;6.444;2;41.18;0;0
950137;2180983;1446;0;3;3;6.444;9.666;1;11.76;0;0
950137;2180983;1446;0;3;4;9.666;12.888;0;0.0;0;0
950137;2180983;1446;0;3;5;12.888;16.11;0;0.0;0;0
950134;2180983;1446;0;0;1;0.0;3.658;450;51.68;189;0
950134;2180983;1446;0;0;2;3.658;7.316;246;28.21;16;60
950134;2180983;1446;0;0;3;7.316;10.974;132;15.12;12;83
950134;2180983;1446;0;0;4;10.974;14.632;41;4.65;1;41
950134;2180983;1446;0;0;5;14.632;18.29;3;0.34;0;9
1138656;2180983;1446;0;0;1;0.0;3.508;848;52.62;334;0
1076247;2180983;1446;0;2;3;6.812;10.218;144;13.13;19;84
1076247;2180983;1446;0;2;4;10.218;13.624;60;5.46;5;43
1176037;2180983;1527;0;2;2;0.738;1.476;0;0.0;0;0
1176037;2180983;1527;0;2;3;1.476;2.214;0;0.0;0;0
1176037;2180983;1527;0;2;4;2.214;2.952;0;50.0;0;0
1176037;2180983;1527;0;2;5;2.952;3.69;0;50.0;0;0
1138659;2180983;1446;0;2;1;0.0;3.338;221;56.85;63;0
1176049;2180983;1527;0;0;1;0.0;2.84;55;40.07;31;0
1176049;2180983;1527;0;0;2;2.84;5.68;30;22.24;8;3
1176049;2180983;1527;0;0;3;5.68;8.52;26;19.12;5;11
1176049;2180983;1527;0;0;4;8.52;11.36;18;13.05;3;6
1176049;2180983;1527;0;0;5;11.36;14.2;8;5.51;0;8
1176049;2180983;1527;0;1;2;2.84;5.68;14;19.42;2;2
1176049;2180983;1527;0;1;3;5.68;8.52;14;20.14;2;3
1176049;2180983;1527;0;1;4;8.52;11.36;12;17.63;3;3
1176049;2180983;1527;0;1;5;11.36;14.2;6;8.99;0;5
1176062;2180983;1527;0;1;1;0.0;3.386;475;40.55;194;0
1176062;2180983;1527;0;1;2;3.386;6.772;414;35.36;58;49
1176062;2180983;1527;0;1;3;6.772;10.158;223;19.03;9;140
1176062;2180983;1527;0;1;4;10.158;13.544;46;3.91;4;43
1176062;2180983;1527;0;1;5;13.544;16.93;14;1.15;0;14
1176062;2180983;1527;0;3;1;0.0;3.386;13;48.11;0;0
1176062;2180983;1527;0;3;2;3.386;6.772;12;43.4;0;0
1176062;2180983;1527;0;3;3;6.772;10.158;2;6.6;0;0
1176062;2180983;1527;0;3;4;10.158;13.544;1;1.89;0;0
1076246;2180983;1446;0;0;1;0.0;3.8;1052;53.76;400;0
1076246;2180983;1446;0;0;2;3.8;7.6;557;28.48;53;132
1076246;2180983;1446;0;0;3;7.6;11.4;254;12.98;27;161
1076246;2180983;1446;0;0;4;11.4;15.2;87;4.43;6;65
1076246;2180983;1446;0;0;5;15.2;19.0;7;0.34;0;14
882283;2180983;1527;0;0;3;6.896;10.344;343;13.73;48;172
882283;2180983;1527;0;0;4;10.344;13.792;170;6.8;11;143
882283;2180983;1527;0;0;5;13.792;17.24;17;0.69;0;34
1176033;2180983;1527;0;0;1;0.0;3.55;1314;53.64;464;0
1176033;2180983;1527;0;0;2;3.55;7.1;584;23.83;80;119
1176033;2180983;1527;0;0;3;7.1;10.65;405;16.53;42;193
1176033;2180983;1527;0;0;4;10.65;14.2;126;5.15;13;113
1176033;2180983;1527;0;0;5;14.2;17.75;21;0.84;0;30
882283;2180983;1527;0;1;1;0.0;3.448;573;51.82;143;0
882283;2180983;1527;0;1;4;10.344;13.792;99;8.95;8;80
1138658;2180983;1446;0;2;4;9.336;12.448;22;7.49;2;7
1138658;2180983;1446;0;2;5;12.448;15.56;6;1.85;0;7
882283;2180983;1527;0;2;1;0.0;3.448;794;58.13;204;0
882283;2180983;1527;0;2;4;10.344;13.792;69;5.07;3;59
1138658;2180983;1446;0;3;2;3.112;6.224;3;41.38;0;0
1076246;2180983;1446;0;3;1;0.0;3.8;8;42.31;0;0
1076246;2180983;1446;0;3;2;3.8;7.6;9;43.59;0;0
1076246;2180983;1446;0;3;3;7.6;11.4;2;10.26;0;0
1076246;2180983;1446;0;3;4;11.4;15.2;1;2.56;0;0
1076246;2180983;1446;0;3;5;15.2;19.0;0;1.28;0;0
882283;2180983;1527;0;3;5;13.792;17.24;0;0.0;0;0
1076694;2180983;1527;0;2;1;0.0;3.412;837;61.91;220;0
1076694;2180983;1527;0;2;2;3.412;6.824;340;25.12;9;125
1076694;2180983;1527;0;2;3;6.824;10.236;104;7.66;8;68
1076694;2180983;1527;0;2;5;13.648;17.06;13;0.93;0;20
1076694;2180983;1527;0;3;5;13.648;17.06;0;1.04;0;0
1138659;2180983;1446;0;3;3;6.676;10.014;2;24.24;0;0
1138659;2180983;1446;0;3;4;10.014;13.352;1;6.06;0;0
1138659;2180983;1446;0;3;5;13.352;16.69;0;3.03;0;0
899897;2180983;1527;0;3;1;0.0;2.658;2;39.13;0;0
899897;2180983;1527;0;3;2;2.658;5.316;2;34.78;0;0
899897;2180983;1527;0;3;3;5.316;7.974;1;13.04;0;0
899897;2180983;1527;0;3;4;7.974;10.632;1;13.04;0;0
899897;2180983;1527;0;3;5;10.632;13.29;0;0.0;0;0
1076246;2181250;1446;0;0;3;7.6;11.4;206;11.78;22;133
1076245;2181250;5330;0;3;4;9.24;12.32;1;4.55;0;0
1076245;2181250;5330;0;3;5;12.32;15.4;0;0.0;0;0
922370;2181250;1446;0;0;1;0.0;3.024;546;44.8;292;0
922370;2181250;1446;0;0;2;3.024;6.048;380;31.23;38;106
922370;2181250;1446;0;0;3;6.048;9.072;140;11.52;19;91
922370;2181250;1446;0;0;4;9.072;12.096;117;9.63;31;44
922370;2181250;1446;0;0;5;12.096;15.12;34;2.81;0;48
1076246;2181250;1446;0;2;5;15.2;19.0;0;0.0;0;0
950134;2181250;1446;0;0;4;10.974;14.632;43;2.93;1;46
1177150;2181250;5330;0;1;1;0.0;3.118;215;42.83;84;0
1076246;2181250;1446;0;3;5;15.2;19.0;0;0.0;0;0
950134;2181250;1446;0;1;4;10.974;14.632;38;5.43;1;41
950134;2181250;1446;0;2;2;3.658;7.316;223;29.93;2;88
950134;2181250;1446;0;2;3;7.316;10.974;32;4.26;3;38
950134;2181250;1446;0;2;4;10.974;14.632;5;0.6;0;5
950134;2181250;1446;0;2;5;14.632;18.29;0;0.03;0;0
1177150;2181250;5330;0;3;1;0.0;3.118;3;30.3;0;0
1177150;2181250;5330;0;3;2;3.118;6.236;4;42.42;0;0
1177150;2181250;5330;0;3;3;6.236;9.354;2;21.21;0;0
1177150;2181250;5330;0;3;4;9.354;12.472;1;6.06;0;0
1177150;2181250;5330;0;3;5;12.472;15.59;0;0.0;0;0
922370;2181250;1446;0;3;2;3.024;6.048;4;34.04;0;0
950134;2181250;1446;0;3;1;0.0;3.658;5;42.22;0;0
950134;2181250;1446;0;3;2;3.658;7.316;5;44.44;0;0
950134;2181250;1446;0;3;3;7.316;10.974;2;13.33;0;0
950134;2181250;1446;0;3;5;14.632;18.29;0;0.0;0;0
1138658;2181065;1446;0;0;1;0.0;3.422;231;44.85;100;0
1138658;2181065;1446;0;0;2;3.422;6.844;150;29.13;25;33
1138658;2181065;1446;0;0;3;6.844;10.266;76;14.71;7;38
1138658;2181065;1446;0;0;4;10.266;13.688;52;10.05;5;23
1138658;2181065;1446;0;0;5;13.688;17.11;7;1.26;0;12
1187568;2181065;1446;0;1;1;0.0;3.6;37;46.5;16;0
1187568;2181065;1446;0;1;2;3.6;7.2;24;30.89;0;6
1187568;2181065;1446;0;1;3;7.2;10.8;11;13.38;1;6
1187568;2181065;1446;0;1;4;10.8;14.4;7;8.92;0;5
1187568;2181065;1446;0;1;5;14.4;18.0;0;0.32;0;1
1141059;2181065;1449;0;2;1;0.0;3.164;132;39.62;71;0
1141059;2181065;1449;0;2;4;9.492;12.656;19;5.56;1;14
1141059;2181065;1449;0;2;5;12.656;15.82;4;1.13;0;5
922370;2181065;1446;0;0;4;9.606;12.808;46;7.76;9;20
922370;2181065;1446;0;0;5;12.808;16.01;16;2.73;0;22
922370;2181065;1446;0;3;1;0.0;3.202;2;38.1;0;0
922370;2181065;1446;0;3;2;3.202;6.404;2;42.86;0;0
922370;2181065;1446;0;3;3;6.404;9.606;1;19.05;0;0
922370;2181065;1446;0;3;4;9.606;12.808;0;0.0;0;0
922370;2181065;1446;0;3;5;12.808;16.01;0;0.0;0;0
1133815;2181027;1499;0;3;1;0.0;3.108;2;50.0;0;0
